,word,if-then,variable,print,loop
901,provide,0,0,5,0.0
902,provided,0,0,0,0.0
903,providing,0,0,0,0.0
904,publicize,0,0,0,0.0
905,publish,0,0,3,0.0
906,pull,0,0,2,0.0
907,punch,0,0,0,0.0
908,purpose,0,0,0,0.0
909,purvey,0,0,0,0.0
910,push,0,5,0,0.0
911,put,0,5,0,0.0
912,put right,0,5,0,0.0
913,put together,0,5,0,5.0
914,put up,0,0,0,0.0
915,quality,0,0,0,0.0
916,quantity,0,0,0,0.0
917,quote,0,0,0,0.0
918,raft,0,0,0,0.0
919,railroad,0,0,0,0.0
920,raise,0,0,0,0.0
921,range,0,0,0,0.0
922,rank,0,0,0,0.0
923,rate,0,0,0,0.0
924,ratify,0,0,0,0.0
925,re,0,0,0,0.0
926,reach,0,0,0,0.0
927,read,0,0,0,0.0
928,real,0,0,0,0.0
929,realize,0,0,0,0.0
930,realm,0,0,0,0.0
931,rebroadcast,0,0,0,0.0
932,recap,0,0,0,0.0
933,recapitulate,0,0,0,0.0
934,recast,0,1,0,0.0
935,recce,0,0,0,0.0
936,recipient,0,0,0,0.0
937,recite,0,0,2,0.0
938,reckon,1,0,0,0.0
939,recognize,0,5,0,0.0
940,reconnoitring,0,0,0,0.0
941,reconstruct,0,0,0,0.0
942,record,0,0,0,0.0
943,recount,0,0,0,0.0
944,recruit,0,5,0,0.0
945,redesign,0,0,0,0.0
946,redo,0,0,0,0.0
947,refashion,0,0,0,0.0
948,refine,0,0,0,0.0
949,reform,0,1,0,0.0
950,regard,0,0,0,0.0
951,regarding,0,0,0,0.0
952,regiment,0,0,0,0.0
953,register,0,5,0,3.0
954,regulate,0,0,0,0.0
955,regurgitate,0,0,0,0.0
956,rehearse,0,0,0,0.0
957,reiterate,0,0,0,0.0
958,relate,0,0,0,0.0
959,relations,0,0,0,0.0
960,relay,0,2,0,
961,release,0,0,0,0.0
962,relinquish,0,0,0,0.0
963,remake,0,0,0,0.0
964,remark,0,0,0,0.0
965,remember,0,0,0,0.0
966,remodel,0,0,0,0.0
967,remould,0,0,0,0.0
968,render,0,0,0,0.0
969,reorder,0,0,0,0.0
970,reorganize,0,0,0,0.0
971,reorient,0,0,0,0.0
972,reorientate,0,0,0,0.0
973,repeat,0,0,0,5.0
974,replace,0,0,0,0.0
975,replay,0,0,0,0.0
976,replicate,0,0,0,0.0
977,report,0,0,0,0.0
978,represent,0,1,0,0.0
979,represents,0,5,0,0.0
980,repress,0,0,0,0.0
981,reprint,0,0,0,0.0
982,reprise,0,0,0,0.0
983,reproduce,0,0,0,0.0
984,require,5,0,0,0.0
985,rerun,0,0,0,0.0
986,research,0,0,0,0.0
987,reserve,0,0,0,0.0
988,reshape,0,1,0,0.0
989,reshow,0,0,0,0.0
990,resolve,0,0,0,0.0
991,resort,0,0,0,0.0
992,respect,0,0,0,0.0
993,respecting,0,0,0,0.0
994,restate,0,0,0,0.0
995,restrain,0,0,0,0.0
996,restyle,0,0,0,0.0
997,retail,0,0,0,0.0
998,retain,0,0,0,0.0
999,retard,0,0,0,0.0
1000,return,2,3,5,1.0
1001,revamp,0,0,0,0.0
1002,reveal,0,0,2,0.0
1003,review,0,0,0,0.0
1004,revise,0,2,0,0.0
1005,rework,0,0,0,0.0
1006,right,0,0,0,0.0
1007,ring,0,0,0,0.0
1008,rotate,0,0,0,0.0
1009,rubberneck,0,0,0,0.0
1010,rudiments,0,0,0,0.0
1011,sacrifice,0,0,0,0.0
1012,sample,0,0,0,0.0
1013,say,0,0,0,0.0
1014,say again,0,0,0,0.0
1015,scan,0,0,0,0.0
1016,schedule,0,0,0,0.0
1017,score,0,0,0,0.0
1018,scrape,0,0,0,0.0
1019,scrawl,0,0,0,0.0
1020,scribble,0,0,0,0.0
1021,scrutinization,0,0,0,0.0
1022,scrutinize,0,0,0,0.0
1023,scrutiny,0,0,0,0.0
1024,seal,0,0,0,0.0
1025,search,0,0,0,0.0
1026,section,0,0,0,0.0
1027,secure,0,0,0,0.0
1028,see,0,0,0,0.0
1029,seem,0,0,0,0.0
1030,segment,0,0,0,0.0
1031,select,0,0,0,0.0
1032,selection,0,0,0,0.0
1033,send,0,0,0,0.0
1034,separate,0,0,0,0.0
1035,set,0,5,0,0.0
1036,set-up,0,0,0,0.0
1037,setting,0,0,0,0.0
1038,settle,0,0,0,0.0
1039,shape,0,5,0,5.0
1040,shelf,0,0,0,0.0
1041,shepherd,0,0,0,0.0
1042,shifting,0,0,0,0.0
1043,shit,0,0,0,0.0
1044,shop,0,0,0,0.0
1045,shove,0,0,0,0.0
1046,show,0,0,5,0.0
1047,sign,0,0,0,0.0
1048,signify,0,0,0,0.0
1049,similar,0,0,0,0.0
1050,sink,0,0,0,0.0
1051,sire,0,0,0,0.0
1052,site,0,0,0,0.0
1053,situate,0,0,0,0.0
1054,situation,0,0,0,0.0
1055,sketch,0,0,0,0.0
1056,slide,0,0,0,0.0
1057,slip,0,0,0,0.0
1058,slot,0,0,0,0.0
1059,smattering,0,0,0,0.0
1060,smother,0,0,0,0.0
1061,sod,0,0,0,0.0
1062,solidify,0,0,0,0.0
1063,solutions,0,0,0,0.0
1064,solve,3,0,0,0.0
1065,soul,0,0,0,0.0
1066,sounding,0,0,0,0.0
1067,spawn,0,0,0,0.0
1068,speak,0,0,0,0.0
1069,specify,5,0,3,0.0
1070,specimen,0,0,0,0.0
1071,spectacle,0,0,0,0.0
1072,sphere,0,0,0,0.0
1073,spin,0,0,0,0.0
1074,spiral,0,0,0,0.0
1075,spot,0,0,0,0.0
1076,spy,0,0,0,0.0
1077,squad,0,0,0,0.0
1078,squadron,0,0,0,0.0
1079,stall,0,0,0,0.0
1080,stamp,0,0,0,0.0
1081,stand,0,0,0,0.0
1082,standing,0,0,0,0.0
1083,stare,0,0,0,0.0
1084,start,0,0,0,2.0
1085,state,0,0,4,0.0
1086,statement,0,0,0,0.0
1087,station,0,5,0,0.0
1088,status,0,0,0,0.0
1089,staunch,0,0,0,0.0
1090,stay,0,0,0,0.0
1091,steamroller,0,0,0,0.0
1092,steer,0,0,0,0.0
1093,stem,0,0,0,0.0
1094,stick,0,0,0,0.0
1095,stiffen,0,0,0,0.0
1096,stifle,0,0,0,0.0
1097,stipulate,5,0,0,0.0
1098,stop,0,0,0,0.0
1099,store,0,5,0,0.0
1100,story,0,0,0,0.0
1101,stow,0,0,5,0.0
1102,strand,0,0,0,0.0
1103,study,0,0,0,0.0
1104,stuff,0,0,0,0.0
1105,style,0,0,0,0.0
1106,subdivision,0,0,0,0.0
1107,submit,0,0,0,0.0
1108,subsequently,3,0,0,0.0
1109,subside,0,0,0,0.0
1110,substantiate,0,0,0,0.0
1111,substitute,0,0,0,0.0
1112,succeed,0,0,0,0.0
1113,suffice,0,0,0,0.0
1114,suggest,0,0,0,0.0
1115,supplemental,0,0,0,0.0
1116,supplementary,0,0,0,0.0
1117,suppose,0,0,0,0.0
1118,supposing,0,0,0,0.0
1119,suppress,0,0,0,0.0
1120,survey,0,0,0,0.0
1121,survive,0,0,0,0.0
1122,suspicion,0,0,0,0.0
1123,swallow,0,0,0,0.0
1124,swap,0,0,0,0.0
1125,swear,0,0,0,0.0
1126,switch,0,0,0,0.0
1127,synchronize,0,5,0,0.0
1128,tackle,0,0,0,0.0
1129,tailor,0,0,0,0.0
1130,take,0,0,0,0.0
1131,talk,0,0,4,0.0
1132,tantamount,0,0,0,0.0
1133,target,0,0,0,0.0
1134,task,0,0,0,0.0
1135,tattle,0,0,0,0.0
1136,teach,3,0,0,0.0
1137,tell,0,0,5,0.0
1138,temperamental,0,0,0,0.0
1139,tender,0,0,0,0.0
1140,terminal,0,0,5,0.0
1141,terminating,0,0,0,0.0
1142,territory,0,0,0,0.0
1143,terror,0,0,0,0.0
1144,test,0,0,0,0.0
1145,testify,0,0,0,0.0
1146,then,5,0,0,0.0
1147,thicken,0,0,0,0.0
1148,thing,0,0,0,0.0
1149,thingo,0,0,0,0.0
1150,thingy,0,0,0,0.0
1151,think,0,0,0,0.0
1152,thorough,0,0,0,0.0
1153,thought,0,0,0,0.0
1154,through,0,0,0,5.0
1155,throughout,0,0,0,0.0
1156,throw,0,0,0,0.0
1157,thrust,0,0,0,0.0
1158,thwart,0,0,0,0.0
1159,times,0,0,0,3.0
1160,to,0,0,0,0.0
1161,to boot,0,0,0,0.0
1162,togs,0,0,0,0.0
1163,too,0,0,0,0.0
1164,tool,0,0,0,0.0
1165,tools,0,0,0,0.0
1166,total,0,0,2,2.0
1167,touch,0,0,0,0.0
1168,tour,0,0,0,0.0
1169,trace,0,0,0,0.0
1170,trade,0,0,0,0.0
1171,train,0,0,0,0.0
1172,trait,0,1,0,1.0
1173,transfer,0,0,0,0.0
1174,transfigure,0,0,0,0.0
1175,transform,0,0,0,0.0
1176,transmit,0,0,0,0.0
1177,transmute,0,0,0,0.0
1178,transpose,0,0,0,0.0
1179,traps,0,0,0,0.0
1180,travel,0,0,0,0.0
1181,traverse,0,0,0,0.0
1182,trek,0,0,0,0.0
1183,trendy,0,0,0,0.0
1184,trim,0,0,0,0.0
1185,trouble,0,0,0,0.0
1186,truck,0,0,0,0.0
1187,trumpet,0,0,0,0.0
1188,tuck,0,0,0,0.0
1189,turn,0,0,0,0.0
1190,tweak,0,0,0,0.0
1191,twin,0,0,0,0.0
1192,twirl,0,0,0,0.0
1193,twist,0,0,0,0.0
1194,type,0,0,0,0.0
1195,ultimate,0,0,0,0.0
1196,unbiased,0,0,0,0.0
1197,unbigoted,0,0,0,0.0
1198,uncover,0,2,0,0.0
1199,undependable,0,0,0,0.0
1200,understand,2,3,0,0.0
1201,undertake,0,0,0,0.0
1202,undertaking,0,0,0,0.0
1203,uneven,0,0,0,0.0
1204,unfixed,0,0,0,0.0
1205,unfold,0,0,0,0.0
1206,uniform,0,0,0,0.0
1207,unit,0,0,0,0.0
1208,unlike,0,0,0,0.0
1209,unpredictable,0,0,0,0.0
1210,unprejudiced,0,0,0,0.0
1211,unreliable,0,0,0,0.0
1212,unsettled,0,0,0,0.0
1213,unstable,0,0,0,0.0
1214,unsteady,0,0,0,0.0
1215,untreatable,0,0,0,0.0
1216,unveil,0,0,0,0.0
1217,urge,0,0,0,0.0
1218,user,0,0,0,0.0
1219,usher,0,0,0,0.0
1220,using,0,0,0,0.0
1221,utensil,0,0,0,0.0
1222,utensils,0,0,0,0.0
1223,utter,0,0,3,0.0
1224,utterance,0,0,0,0.0
1225,vacillating,0,0,0,0.0
1226,validate,0,0,0,0.0
1227,valuables,0,0,0,0.0
1228,value,1,3,3,0.0
1229,vanish,0,0,0,0.0
1230,variable,0,5,0,0.0
1231,variant,0,0,0,0.0
1232,variational,0,0,0,0.0
1233,variety,0,0,0,0.0
1234,vary,0,0,0,0.0
1235,varying,0,0,0,0.0
1236,vent,0,0,0,0.0
1237,verify,0,0,0,0.0
1238,veritable,0,0,0,0.0
1239,via,0,0,0,0.0
1240,victim,0,0,0,0.0
1241,view,0,0,2,0.0
1242,visit,0,0,0,0.0
1243,voice,0,0,0,0.0
1244,volatile,0,0,0,0.0
1245,volume,0,0,0,0.0
1246,vote,0,0,0,0.0
1247,vouchsafe,0,0,0,0.0
1248,vow,0,0,0,0.0
1249,walk,0,0,0,0.0
1250,warn,0,0,5,0.0
1251,warrant,0,0,0,0.0
1252,wash,0,0,0,0.0
1253,watch,0,0,0,0.0
1254,wavering,0,0,0,0.0
1255,weave,0,0,0,0.0
1256,wedge,0,0,0,0.0
1257,when,5,0,0,0.0
1258,whenever,0,0,0,0.0
1259,whether,0,0,0,0.0
1260,whilst,3,0,0,3.0
1261,whole,0,0,0,0.0
1262,whorl,0,0,0,0.0
1263,will,0,0,0,0.0
1264,win,0,0,0,0.0
1265,with,0,0,0,1.0
1266,within,0,0,0,5.0
1267,word,0,0,0,0.0
1268,work,0,0,0,0.0
1269,works,0,0,0,0.0
1270,worry,0,0,0,0.0
1271,wretch,0,0,0,0.0
1272,write,0,0,5,0.0
1273,writings,0,0,0,0.0
1274,yet,5,0,0,0.0
1275,yield,0,0,0,0.0
1276,zigzag,0,0,0,0.0
